id file duration transcription
train-clean-100-1246-124550-0035 train-clean-100/1246/124550/1246-124550-0035.flac 13615.0 "unhappy women are given to protecting their sensitiveness by cynical gossip by whining by high church and new thought religions or by a fog of vagueness carol had hidden in none of these refuges from reality"
train-clean-100-1246-124550-0036 train-clean-100/1246/124550/1246-124550-0036.flac 15630.0 "but she who was tender and merry had been made timorous by gopher prairie even her flight had been but the temporary courage of panic the thing she gained in washington was not information about office systems and labor unions but renewed courage"
train-clean-100-1246-135815-0016 train-clean-100/1246/135815/1246-135815-0016.flac 3600.0 "and once in a while only one but that isn't really safe"
train-clean-100-1246-135815-0018 train-clean-100/1246/135815/1246-135815-0018.flac 13130.0 "no replied johnny chuck give me green food every time there is nothing so good as tender sweet clover and young grass unless it be some of those fine vegetables farmer brown grows in his garden"
train-clean-100-125-121124-0000 train-clean-100/125/121124/125-121124-0000.flac 13250.0 "danglars signature the next morning dawned dull and cloudy during the night the undertakers had executed their melancholy office and wrapped the corpse in the winding sheet"
train-clean-100-125-121124-0004 train-clean-100/125/121124/125-121124-0004.flac 14880.0 "grief does not stun me i have not been in bed for two nights but then look at my desk see what i have written during these two days and nights i have filled those papers and have made out the accusation against the assassin benedetto"
train-clean-100-125-121124-0005 train-clean-100/125/121124/125-121124-0005.flac 6690.0 "oh work work my passion my joy my delight it is for thee to alleviate my sorrows"
train-clean-100-125-121124-0013 train-clean-100/125/121124/125-121124-0013.flac 5410.0 "accompanied by all the leading men of the day at the bar in literature or the army"
train-clean-100-125-121124-0014 train-clean-100/125/121124/125-121124-0014.flac 13425.0 "less owing to his social position than to his personal merit the cousin standing at the door ushered in the guests and it was rather a relief to the indifferent to see a person as unmoved as themselves"
train-clean-100-125-121124-0027 train-clean-100/125/121124/125-121124-0027.flac 15900.0 "he who wishes misfortunes to happen to others experiences them himself well on my word of honor i answered no i wished no ill to morcerf he was a little proud perhaps for a man who like myself has risen from nothing"
train-clean-100-125-121124-0062 train-clean-100/125/121124/125-121124-0062.flac 8790.0 "the charities present themselves to you through me the widows and orphans depute me to receive alms to the amount of five millions from you"
train-clean-100-125-121124-0075 train-clean-100/125/121124/125-121124-0075.flac 4850.0 "from twelve to thirteen hundred thousand francs but to return to our millions"
train-clean-100-125-121124-0083 train-clean-100/125/121124/125-121124-0083.flac 6415.0 "listen when one bears an irreproachable name as i do one is rather sensitive"
train-clean-100-125-121124-0088 train-clean-100/125/121124/125-121124-0088.flac 3770.0 "burned several papers left others exposed to view"
train-clean-100-125-121342-0009 train-clean-100/125/121342/125-121342-0009.flac 16204.999999999998 "a great swarm of tired magpie girls from a department store crowded along with shrieks of strident laughter three to an umbrella a squad of marching policemen passed already miraculously protected by oilskin capes the rain gave amory a feeling of detachment"
train-clean-100-125-121342-0010 train-clean-100/125/121342/125-121342-0010.flac 15420.0 "and the numerous unpleasant aspects of city life without money occurred to him in threatening procession there was the ghastly stinking crush of the subway the car cards thrusting themselves at one leering out like dull bores who grab your arm with another story"
train-clean-100-125-121342-0035 train-clean-100/125/121342/125-121342-0035.flac 7885.0 "i think so i'm not sure i'm not sure about good and evil at all any more question is that a bad sign in itself"
train-clean-100-125-121342-0042 train-clean-100/125/121342/125-121342-0042.flac 6035.0 "if it wasn't appendicitis influenza maybe what one hundred and twentieth street"
train-clean-100-1334-135589-0001 train-clean-100/1334/135589/1334-135589-0001.flac 4880.0 "you have to choose between two generals both great in the art of war"
train-clean-100-1334-135589-0003 train-clean-100/1334/135589/1334-135589-0003.flac 14495.0 "and he will soon be opposed to this truculent and dishonest court who have kept me here as an instrument to accomplish their own wishes but who have never intended to keep their promises and place me on the english throne"
train-clean-100-1334-135589-0004 train-clean-100/1334/135589/1334-135589-0004.flac 14965.0 "i will give you letters to conde and recollect that whatever general you take service under you will follow him without pretending to calculate how far his movements may be right or wrong that is not your affair"
train-clean-100-1334-135589-0006 train-clean-100/1334/135589/1334-135589-0006.flac 12320.0 "you are here highly spoken of said the prince for so young a man so you were at the affair of worcester we will retain you for your services will be wanted by and by"
train-clean-100-1334-135589-0014 train-clean-100/1334/135589/1334-135589-0014.flac 7650.0 "and a severe action was fought in the streets of the suburb of saint antoine in which neither party had the advantage"
train-clean-100-1334-135589-0021 train-clean-100/1334/135589/1334-135589-0021.flac 13100.0 "made overtures of peace which was gladly accepted by the french during these wars cromwell had been named protector and had shortly afterward died"
train-clean-100-1334-135589-0032 train-clean-100/1334/135589/1334-135589-0032.flac 6230.0 "will they think you recognize us we shall see replied edward"
train-clean-100-1334-135589-0050 train-clean-100/1334/135589/1334-135589-0050.flac 15220.0 "you will not accept them they must be divided and handed over to you in two said alice smiling you mistake dearest i am not so foolish but i have a certain pride which you can not blame accepting the property from mister heatherstone"
train-clean-100-1334-135589-0060 train-clean-100/1334/135589/1334-135589-0060.flac 14360.0 "and i therefore say again my dear edward make no application till you ascertain what mister heatherstone's intentions may be your advice is good my dear alice and i will be guided by it replied edward"
train-clean-100-1334-135589-0061 train-clean-100/1334/135589/1334-135589-0061.flac 15290.0 "and now let me give you some advice for your friends masters chaloner and grenville that much of their property has been taken away and put into other hands i know and probably they expect it will be restored upon their application to the king"
train-clean-100-1334-135589-0074 train-clean-100/1334/135589/1334-135589-0074.flac 14790.0 "and the proportion of the whole figure was a surprise to him and edward in his own mind agreed that she might well be the reigning toast of the day mister heatherstone advanced and made his obeisance"
train-clean-100-1334-135589-0093 train-clean-100/1334/135589/1334-135589-0093.flac 7215.0 "that will be explanation sufficient i shall meet him as one whom i shall always revere"
